,inscricao,latitude,longitude,valor_aval,exercicio,bairro
5954,5954,"-22,8716948","-42,0158082",1472192.6541245668,2019,Gamboa
5955,5955,"-22,8716948","-42,0158082",3588293.6941496115,2017,Gamboa
5956,5956,"-22,8716948","-42,0158082",44767413.58223017,2015,Gamboa
5957,5957,"-22,8716948","-42,0158082",8360813.523806762,2005,Gamboa
5958,5958,"-22,8716948","-42,0158082",10489806.040491838,2007,Gamboa
5959,5959,"-22,8716948","-42,0158082",14390108.892362509,2013,Gamboa
5960,5960,"-22,8716948","-42,0158082",12463740.280829702,2008,Gamboa
5961,5961,"-22,8716948","-42,0158082",59800026.06445118,2011,Gamboa
5962,5962,"-22,8716948","-42,0158082",5011895.972627652,2012,Gamboa
5963,5963,"-22,8716948","-42,0158082",31427286.743123468,2008,Gamboa
5964,5964,"-22,8716948","-42,0158082",16301229.845987106,2016,Gamboa
5965,5965,"-22,8716948","-42,0158082",3807874.8163909083,2017,Gamboa
5966,5966,"-22,8716948","-42,0158082",31052930.87515839,2017,Gamboa
5967,5967,"-22,8716948","-42,0158082",8697026.313156754,2021,Gamboa
5968,5968,"-22,8716948","-42,0158082",9681194.67836437,2021,Gamboa
5969,5969,"-22,8716948","-42,0158082",19389388.024801105,2014,Gamboa
5970,5970,"-22,8716948","-42,0158082",15408100.325059086,2014,Gamboa
5971,5971,"-22,8716948","-42,0158082",17523292.34120332,2021,Gamboa
5972,5972,"-22,8716948","-42,0158082",24684855.070066728,2013,Gamboa
5973,5973,"-22,8716948","-42,0158082",3895360.256214261,2014,Gamboa
5974,5974,"-22,8716948","-42,0158082",3740241.8458825503,2014,Gamboa
5975,5975,"-22,8716948","-42,0158082",30703210.33033102,2010,Gamboa
5976,5976,"-22,8716948","-42,0158082",20192841.413699254,2021,Gamboa
5977,5977,"-22,8716948","-42,0158082",26347550.715929557,2016,Gamboa
5978,5978,"-22,8716948","-42,0158082",17364196.60355327,2019,Gamboa
5979,5979,"-22,8716948","-42,0158082",177883.51159860715,2007,Gamboa
5980,5980,"-22,8716948","-42,0158082",12163833.1175569,2006,Gamboa
5981,5981,"-22,8716948","-42,0158082",9118496.28104673,2021,Gamboa
5982,5982,"-22,8716948","-42,0158082",2935219.9707930298,2013,Gamboa
5983,5983,"-22,8716948","-42,0158082",31472630.534729894,2020,Gamboa
5984,5984,"-22,8716948","-42,0158082",25918611.441500682,2021,Gamboa
5985,5985,"-22,8716948","-42,0158082",17207303.68325997,2010,Gamboa
5986,5986,"-22,8716948","-42,0158082",27063656.084270515,2013,Gamboa
5987,5987,"-22,8716948","-42,0158082",3005108.063022211,2012,Gamboa
5988,5988,"-22,8716948","-42,0158082",15320333.644118745,2011,Gamboa
5989,5989,"-22,8716948","-42,0158082",32037077.070766263,2016,Gamboa
5990,5990,"-22,8716948","-42,0158082",12666843.703402711,2013,Gamboa
5991,5991,"-22,8716948","-42,0158082",8110657.630602412,2020,Gamboa
5992,5992,"-22,8716948","-42,0158082",27608244.209214438,2021,Gamboa
5993,5993,"-22,8716948","-42,0158082",8288595.137417397,2010,Gamboa
5994,5994,"-22,8716948","-42,0158082",2658587.3484726083,2005,Gamboa
5995,5995,"-22,8716948","-42,0158082",6595065.061028231,2021,Gamboa
5996,5996,"-22,8716948","-42,0158082",36978991.99319271,2012,Gamboa
5997,5997,"-22,8716948","-42,0158082",72224382.20447204,2021,Gamboa
5998,5998,"-22,8716948","-42,0158082",1073880.241070919,2012,Gamboa
5999,5999,"-22,8716948","-42,0158082",3406480.497366472,2017,Gamboa
6000,6000,"-22,8716948","-42,0158082",3025118.402374941,2019,Gamboa
6001,6001,"-22,8716948","-42,0158082",1618926.9798344495,2014,Gamboa
6002,6002,"-22,8716948","-42,0158082",7599326.877665954,2009,Gamboa
6003,6003,"-22,8716948","-42,0158082",4095164.184326781,2006,Gamboa
6004,6004,"-22,8716948","-42,0158082",10056009.548198739,2014,Gamboa
6005,6005,"-22,8716948","-42,0158082",6223401.041075403,2008,Gamboa
6006,6006,"-22,8716948","-42,0158082",4813138.742372779,2009,Gamboa
6007,6007,"-22,8716948","-42,0158082",3754239.28471526,2014,Gamboa
6008,6008,"-22,8716948","-42,0158082",23570105.296983644,2013,Gamboa
6009,6009,"-22,8716948","-42,0158082",2889639.1978092305,2016,Gamboa
6010,6010,"-22,8716948","-42,0158082",1556684.6119927135,2012,Gamboa
6011,6011,"-22,8716948","-42,0158082",14645288.602556914,2009,Gamboa
6012,6012,"-22,8716948","-42,0158082",9053646.855809791,2010,Gamboa
6013,6013,"-22,8716948","-42,0158082",8673445.63032211,2017,Gamboa
6014,6014,"-22,8716948","-42,0158082",1185947.1916169112,2021,Gamboa
6015,6015,"-22,8716948","-42,0158082",3730441.427726461,2013,Gamboa
6016,6016,"-22,8716948","-42,0158082",3330676.523388771,2015,Gamboa
6017,6017,"-22,8716948","-42,0158082",4050149.3780545746,2019,Gamboa
6018,6018,"-22,8716948","-42,0158082",15130069.409881588,2021,Gamboa
6019,6019,"-22,8716948","-42,0158082",23310895.893399227,2013,Gamboa
6020,6020,"-22,8716948","-42,0158082",1338449.5581904366,2014,Gamboa
6021,6021,"-22,8716948","-42,0158082",33936338.34313251,2006,Gamboa
6022,6022,"-22,8716948","-42,0158082",131638.54811440935,2017,Gamboa
6023,6023,"-22,8716948","-42,0158082",9944700.128528051,2020,Gamboa
6024,6024,"-22,8716948","-42,0158082",9441608.419596126,2016,Gamboa
6025,6025,"-22,8678744","-42,0153993",11703727.787832016,2005,Gamboa
6026,6026,"-22,86837","-42,0155185",3066240.095075995,2015,Gamboa
6027,6027,"-22,8749669","-42,0196474",25975618.979945607,2012,Gamboa
6028,6028,"-22,8693294","-42,0156024",62832169.50997795,2017,Gamboa
6029,6029,"-22,8752968","-42,0180106",3192344.5326837017,2022,Gamboa
6030,6030,"-22,8752968","-42,0180106",35248541.15664841,2010,Gamboa
6031,6031,"-22,8752968","-42,0180106",14778444.186956262,2021,Gamboa
6032,6032,"-22,8752968","-42,0180106",7327732.7281951895,2012,Gamboa
6033,6033,"-22,8752968","-42,0180106",22028349.60577502,2010,Gamboa
6034,6034,"-22,8752968","-42,0180106",11002627.572183454,2016,Gamboa
6035,6035,"-22,8752968","-42,0180106",10133013.28970533,2021,Gamboa
6036,6036,"-22,8752968","-42,0180106",13351556.306328738,2012,Gamboa
6037,6037,"-22,8752968","-42,0180106",19143316.313750457,2012,Gamboa
6038,6038,"-22,8752968","-42,0180106",12616840.826492675,2007,Gamboa
6039,6039,"-22,8752968","-42,0180106",10231851.704930667,2014,Gamboa
6040,6040,"-22,8752968","-42,0180106",5059034.507461437,2008,Gamboa
6041,6041,"-22,8752968","-42,0180106",36605159.14674723,2014,Gamboa
6042,6042,"-22,8752968","-42,0180106",12411340.999085102,2009,Gamboa
6043,6043,"-22,8752968","-42,0180106",12086789.770643726,2009,Gamboa
6044,6044,"-22,8752968","-42,0180106",4853452.037597752,2021,Gamboa
6045,6045,"-22,8752968","-42,0180106",6001277.191773845,2012,Gamboa
6046,6046,"-22,8752968","-42,0180106",3972442.0083459984,2018,Gamboa
6047,6047,"-22,8752968","-42,0180106",24731493.395143416,2014,Gamboa
6048,6048,"-22,8752968","-42,0180106",16650499.851304969,2015,Gamboa
6049,6049,"-22,8752968","-42,0180106",216371.62208766598,2016,Gamboa
6050,6050,"-22,8752968","-42,0180106",3900756.47749021,2014,Gamboa
6051,6051,"-22,8752968","-42,0180106",6982592.488656195,2012,Gamboa
6052,6052,"-22,8752968","-42,0180106",1948683.5269324153,2011,Gamboa
6053,6053,"-22,8752968","-42,0180106",8661266.893368525,2015,Gamboa
6054,6054,"-22,8752968","-42,0180106",1591616.9987633845,2020,Gamboa
6055,6055,"-22,8766395","-42,0202471",4666004.067164235,2021,Gamboa
6056,6056,"-22,8716948","-42,0158082",1246902.6944219358,2013,Gamboa
6057,6057,"-22,8771","-42,0219",24664600.243835825,2011,Gamboa
6058,6058,"-22,8673498","-42,0150267",15075449.028859293,2016,Gamboa
6059,6059,"-22,8733719","-42,0180303",6481270.773559734,2021,Gamboa
6060,6060,"-22,8752832","-42,0198565",8950602.4208862,2017,Gamboa
6061,6061,"-22,8733719","-42,0180303",4196778.339888971,2017,Gamboa
6062,6062,"-22,8718964","-42,0172178",29890925.814807765,2015,Gamboa
6063,6063,"-22,8743422","-42,0187702",5818444.30612337,2010,Gamboa
6064,6064,"-22,8700882","-42,0140194",12483230.41865985,2013,Gamboa
6065,6065,"-22,8700882","-42,0140194",11095326.019285828,2017,Gamboa
6066,6066,"-22,8700882","-42,0140194",7230626.365337709,2008,Gamboa
6067,6067,"-22,8700882","-42,0140194",39484782.99859836,2012,Gamboa
6068,6068,"-22,8736214","-42,0178216",2578228.5639849976,2019,Gamboa
6069,6069,"-22,8736214","-42,0178216",11789636.221515398,2021,Gamboa
6070,6070,"-22,8736214","-42,0178216",230634.02845531187,2015,Gamboa
6071,6071,"-22,8736214","-42,0178216",31011143.38773007,2009,Gamboa
6072,6072,"-22,8757812","-42,0186605",56030685.98547294,2008,Gamboa
6073,6073,"-22,8700882","-42,0140194",2719943.7154738,2015,Gamboa
6074,6074,"-22,8700882","-42,0140194",12958887.476589482,2018,Gamboa
6075,6075,"-22,8700882","-42,0140194",6817993.745449297,2014,Gamboa
6076,6076,"-22,8700882","-42,0140194",5420954.443842009,2021,Gamboa
6077,6077,"-22,8700882","-42,0140194",15725724.254288418,2012,Gamboa
6078,6078,"-22,8700882","-42,0140194",20829353.35892214,2007,Gamboa
6079,6079,"-22,8700882","-42,0140194",7176114.378927519,2014,Gamboa
6080,6080,"-22,8700882","-42,0140194",1248620.2699552644,2012,Gamboa
6081,6081,"-22,8700882","-42,0140194",6084579.056987718,2010,Gamboa
6082,6082,"-22,8742807","-42,0188138",21477701.96851938,2012,Gamboa
6083,6083,"-22,8742807","-42,0188138",8096106.196976484,2009,Gamboa
6084,6084,"-22,8742807","-42,0188138",6195746.798300216,2020,Gamboa
6085,6085,"-22,8742807","-42,0188138",3912967.557254513,2018,Gamboa
6086,6086,"-22,8700882","-42,0140194",22095352.857856702,2021,Gamboa
6087,6087,"-22,8700882","-42,0140194",12435397.055575643,2009,Gamboa
6088,6088,"-22,8700882","-42,0140194",41477993.57602739,2012,Gamboa
6089,6089,"-22,8700882","-42,0140194",11020805.477406766,2009,Gamboa
6090,6090,"-22,8700882","-42,0140194",40647733.41397047,2010,Gamboa
6091,6091,"-22,8736214","-42,0178216",8705210.679783674,2014,Gamboa
6092,6092,"-22,8700882","-42,0140194",30348051.913343884,2010,Gamboa
6093,6093,"-22,8732592","-42,0182334",10042988.984590672,2021,Gamboa
6094,6094,"-22,8700882","-42,0140194",22089305.26721149,2015,Gamboa
6095,6095,"-22,8700882","-42,0140194",12162762.702451503,2021,Gamboa
6096,6096,"-22,8700882","-42,0140194",882427.287792748,2012,Gamboa
6097,6097,"-22,8700882","-42,0140194",11468018.676676335,2014,Gamboa
6098,6098,"-22,8752832","-42,0198565",2199628.1325893486,2022,Gamboa
6099,6099,"-22,8700882","-42,0140194",9380722.05367417,2007,Gamboa
6100,6100,"-22,8700882","-42,0140194",6324454.389439993,2013,Gamboa
6101,6101,"-22,8700882","-42,0140194",7493474.791937038,2011,Gamboa
6102,6102,"-22,8700882","-42,0140194",7324536.707148725,2011,Gamboa
6103,6103,"-22,8700882","-42,0140194",3434911.263216996,2016,Gamboa
6104,6104,"-22,8731213","-42,0253326",4268664.277695516,2016,Ilha da Draga
6105,6105,"-22,8731213","-42,0253326",2436170.5957048587,2015,Ilha da Draga
6106,6106,"-22,8797735","-42,0225633",37791393.59799132,2007,Itajurú
6107,6107,"-22,8783951","-42,0217479",28785727.86338598,2014,Itajurú
6108,6108,"-22,8811535","-42,0226536",29631369.660443284,2015,Itajurú
6109,6109,"-22,8825102","-42,0236904",5346845.659514182,2017,Itajurú
6110,6110,"-22,8837852","-42,0259885",7804736.919655985,2009,Itajurú
6111,6111,"-22,882049","-42,0232146",17748617.229791485,2015,Itajurú
6112,6112,"-22,882049","-42,0232146",9078679.340258611,2012,Itajurú
6113,6113,"-22,8797735","-42,0225633",34662667.85222614,2012,Itajurú
6114,6114,"-22,8783951","-42,0217479",29218302.017315183,2008,Itajurú
6115,6115,"-22,8811535","-42,0226536",22289876.713381767,2009,Itajurú
6116,6116,"-22,8825102","-42,0236904",33998132.064548075,2021,Itajurú
6117,6117,"-22,8837852","-42,0259885",2122876.366315205,2008,Itajurú
6118,6118,"-22,882049","-42,0232146",30057291.646766197,2013,Itajurú
6119,6119,"-22,882049","-42,0232146",22020437.771810234,2011,Itajurú
6120,6120,"-22,8797735","-42,0225633",8726066.171327801,2014,Itajurú
6121,6121,"-22,8783951","-42,0217479",31139297.261128172,2006,Itajurú
6122,6122,"-22,8811535","-42,0226536",12803524.718032498,2016,Itajurú
6123,6123,"-22,8825102","-42,0236904",1875204.0561199745,2016,Itajurú
6124,6124,"-22,8837852","-42,0259885",11641144.805850482,2020,Itajurú
6125,6125,"-22,882049","-42,0232146",4991242.823772545,2022,Itajurú
6126,6126,"-22,882049","-42,0232146",54775478.226720035,2005,Itajurú
6127,6127,"-22,8797735","-42,0225633",12116870.885686506,2010,Itajurú
6128,6128,"-22,8783951","-42,0217479",12784184.57134007,2020,Itajurú
6129,6129,"-22,8811535","-42,0226536",5355366.310419721,2016,Itajurú
6130,6130,"-22,8825102","-42,0236904",21872530.530755237,2013,Itajurú
6131,6131,"-22,8837852","-42,0259885",84628263.50971548,2007,Itajurú
6132,6132,"-22,882049","-42,0232146",3596180.41215943,2013,Itajurú
6133,6133,"-22,882049","-42,0232146",67071990.17357503,2010,Itajurú
6134,6134,"-22,8797735","-42,0225633",4645737.499516824,2020,Itajurú
6135,6135,"-22,8783951","-42,0217479",376964.20883391885,2009,Itajurú
6136,6136,"-22,8811535","-42,0226536",19834097.510819808,2017,Itajurú
6137,6137,"-22,8825102","-42,0236904",2884647.6347521353,2013,Itajurú
6138,6138,"-22,8824898","-42,0256881",7438740.9149354715,2021,Itajurú
6139,6139,"-22,8823021","-42,0285144",532825.4658943627,2017,Itajurú
6140,6140,"-22,8817909","-42,0256273",2043348.8597989427,2018,Itajurú
6141,6141,"-22,8843962","-42,0301004",55876515.1340998,2007,Itajurú
6142,6142,"-22,8841155","-42,0286304",10393509.053105103,2007,Itajurú
6143,6143,"-22,8812919","-42,0243698",1654388.3086049221,2014,Itajurú
6144,6144,"-22,8826456","-42,0284144",2389526.1513653398,2010,Itajurú
6145,6145,"-22,8806039","-42,0264746",10223246.180526143,2014,Itajurú
6146,6146,"-22,8815496","-42,0256479",102670.32834261181,2014,Itajurú
6147,6147,"-22,8806244","-42,0265009",1241307.4703338845,2020,Itajurú
6148,6148,"-22,8783668","-42,0238473",984726.4587773305,2017,Itajurú
6149,6149,"-22,8791364","-42,0240753",66605259.78900521,2014,Itajurú
6150,6150,"-22,8848774","-42,0275393",9488987.907158803,2019,Itajurú
6151,6151,"-22,8826456","-42,0284144",5067251.492893218,2016,Itajurú
6152,6152,"-22,88382","-42,0276715",8532613.56380455,2011,Itajurú
6153,6153,"-22,8837603","-42,0276247",152569.6382374447,2010,Itajurú
6154,6154,"-22,8844685","-42,0288239",18330327.760185212,2009,Itajurú
6155,6155,"-22,8832654","-42,0287362",7746998.4584583705,2020,Itajurú
6156,6156,"-22,8845418","-42,0267534",4323569.206662371,2013,Itajurú
6157,6157,"-22,8836109","-42,0271436",23345960.581446532,2009,Itajurú
6158,6158,"-22,8842116","-42,0268703",3662907.6639608787,2011,Itajurú
6159,6159,"-22,8835165","-42,0258216",7740030.41177686,2016,Itajurú
6160,6160,"-22,8833528","-42,0258452",12128981.117968237,2015,Itajurú
6161,6161,"-22,8829371","-42,0257582",3709263.1155025978,2018,Itajurú
6162,6162,"-22,8835475","-42,0255531",1000809.022064735,2009,Itajurú
6163,6163,"-22,8837309","-42,0259099",952090.734587939,2008,Itajurú
6164,6164,"-22,8837309","-42,0259099",7934385.385426332,2013,Itajurú
6165,6165,"-22,8819192","-42,0244827",39080262.58470159,2015,Itajurú
6166,6166,"-22,882049","-42,0232146",36733899.95715585,2018,Itajurú
6167,6167,"-22,8823776","-42,0236885",5087607.239436708,2013,Itajurú
6168,6168,"-22,8825675","-42,0240301",7192262.032538578,2006,Itajurú
6169,6169,"-22,8832239","-42,025007",11821018.394557847,2012,Itajurú
6170,6170,"-22,8832239","-42,025007",36356405.88611735,2016,Itajurú
6171,6171,"-22,8820939","-42,0243495",5276760.314234011,2007,Itajurú
6172,6172,"-22,881739","-42,0237226",72878120.66634592,2006,Itajurú
6173,6173,"-22,8809565","-42,0230783",7646338.539146328,2012,Itajurú
6174,6174,"-22,881699","-42,0241817",6356732.3932012245,2015,Itajurú
6175,6175,"-22,8811535","-42,0226536",27133690.570709072,2013,Itajurú
6176,6176,"-22,8820655","-42,0246846",29275380.854992595,2020,Itajurú
6177,6177,"-22,8812868","-42,0245948",24551971.675339885,2020,Itajurú
6178,6178,"-22,881299","-42,0243891",4480298.738123262,2007,Itajurú
6179,6179,"-22,8812655","-42,0242821",45011658.60631926,2014,Itajurú
6180,6180,"-22,8813465","-42,0251046",12334584.162137326,2016,Itajurú
6181,6181,"-22,8810059","-42,0234889",5871816.510051677,2014,Itajurú
6182,6182,"-22,8810294","-42,0233306",279733.3338557389,2022,Itajurú
6183,6183,"-22,8828552","-42,0256281",7028593.1659197295,2010,Itajurú
6184,6184,"-22,881684","-42,025172",35534184.52972704,2021,Itajurú
6185,6185,"-22,8817775","-42,0253133",7503293.092951187,2015,Itajurú
6186,6186,"-22,8813465","-42,0251046",14537458.670655208,2007,Itajurú
6187,6187,"-22,8811153","-42,0224795",894490.8203060069,2018,Itajurú
6188,6188,"-22,8808017","-42,024598",12100574.640498107,2009,Itajurú
6189,6189,"-22,880373","-42,025219",3768883.285584459,2020,Itajurú
6190,6190,"-22,8803625","-42,0250963",3180316.316285299,2007,Itajurú
6191,6191,"-22,8804654","-42,0253561",11807215.409398854,2007,Itajurú
6192,6192,"-22,8806244","-42,0265009",13440310.339784516,2021,Itajurú
6193,6193,"-22,8804244","-42,0252342",9734133.942181652,2016,Itajurú
6194,6194,"-22,8786693","-42,0259613",7349001.81468716,2007,Itajurú
6195,6195,"-22,8826456","-42,0284144",17897142.55514436,2015,Itajurú
6196,6196,"-22,8785282","-42,0243641",9076154.345154043,2009,Itajurú
6197,6197,"-22,8785282","-42,0243641",5441976.285450332,2020,Itajurú
6198,6198,"-22,878527","-42,0245299",7639749.392362754,2012,Itajurú
6199,6199,"-22,8836894","-42,0294234",24758761.694546245,2013,Itajurú
6200,6200,"-22,8832654","-42,0287362",124117.14181174047,2019,Itajurú
6201,6201,"-22,8832654","-42,0287362",6574366.311219665,2009,Itajurú
6202,6202,"-22,8826456","-42,0284144",1230849.6151175145,2011,Itajurú
6203,6203,"-22,8832654","-42,0287362",3122283.863293306,2014,Itajurú
6204,6204,"-22,8834591","-42,0252951",19281420.99532286,2009,Itajurú
6205,6205,"-22,8834591","-42,0252951",3110655.351726019,2019,Itajurú
6206,6206,"-22,8834591","-42,0252951",25796691.519729428,2009,Itajurú
6207,6207,"-22,8834591","-42,0252951",5560528.089108576,2016,Itajurú
6208,6208,"-22,8834591","-42,0252951",16181543.179217994,2012,Itajurú
6209,6209,"-22,8834591","-42,0252951",8664020.796859913,2014,Itajurú
6210,6210,"-22,8834591","-42,0252951",1469107.8867406899,2015,Itajurú
6211,6211,"-22,8834591","-42,0252951",3394864.4575467114,2016,Itajurú
6212,6212,"-22,8834591","-42,0252951",23031529.425908506,2011,Itajurú
6213,6213,"-22,8834591","-42,0252951",30461.818469441565,2020,Itajurú
6214,6214,"-22,8834591","-42,0252951",6542455.722844849,2020,Itajurú
6215,6215,"-22,8834591","-42,0252951",12515359.533510022,2019,Itajurú
6216,6216,"-22,8834591","-42,0252951",6817019.624169663,2021,Itajurú
6217,6217,"-22,8834591","-42,0252951",6834229.963959269,2015,Itajurú
6218,6218,"-22,8834591","-42,0252951",6876476.901503133,2014,Itajurú
6219,6219,"-22,8834591","-42,0252951",3609934.129351088,2007,Itajurú
6220,6220,"-22,8834591","-42,0252951",2463082.549893782,2021,Itajurú
6221,6221,"-22,8798912","-42,0243191",6139642.9481113525,2012,Itajurú
6222,6222,"-22,8834591","-42,0252951",16527269.482574414,2021,Itajurú
6223,6223,"-22,8834591","-42,0252951",9285212.105890384,2008,Itajurú
6224,6224,"-22,8834591","-42,0252951",26122618.185016587,2005,Itajurú
6225,6225,"-22,8834591","-42,0252951",14241391.838918159,2018,Itajurú
6226,6226,"-22,8834591","-42,0252951",3616620.0717275124,2006,Itajurú
